timestamp,x,y,theta,beta,omega,dot_beta,vx,steer,gas
0.000000000000000000e+00,4.513975049901295833e+00,-3.515740508003825093e-01,-5.477107406433419368e-02,-9.424777960769230301e-02,1.947765225340403195e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.569651077392948069e-02,-9.424777960769230301e-02,4.676196836842430073e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.651196588176146673e-02,-9.424777960769230301e-02,3.768267467130352686e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.320157398883978289e-02,-9.424777960769230301e-02,4.579922765604033455e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.506953831531223587e-02,-9.424777960769230301e-02,3.016028936929537885e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.736004390932471220e-02,-9.424777960769230301e-02,3.570330029099962055e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.802373656194631329e-02
6.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.549979284930712381e-02,-9.424777960769230301e-02,4.361682529891110563e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.693116982929015302e-02
7.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.655338178133076377e-02,-9.424777960769230301e-02,6.217367157032335605e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.047681198104950306e-02
8.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.543622069509730049e-02,-9.424777960769230301e-02,3.810861717393330527e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+08,4.513975049901295833e+00,-3.515740508003825093e-01,-5.394011984316351288e-02,-9.424777960769230301e-02,4.520913019805187540e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.556792255537425229e-02,-9.424777960769230301e-02,1.200292166119361261e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.324245500155003891e-02,-9.424777960769230301e-02,3.016028936929537885e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.252379392948391956e-02,-9.424777960769230301e-02,1.409751749821516612e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.551974556984927422e-02,-9.424777960769230301e-02,2.775258328940812154e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.450309149954504079e-02,-9.424777960769230301e-02,4.084292648518672575e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-4.920498145983293048e-02,-9.424777960769230301e-02,3.617235610139160010e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.214695067436355247e-02
1.600000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.517469351502031494e-02,-9.424777960769230301e-02,3.692500876400758858e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.022547368805514084e-01
1.700000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.274104021461013814e-02,-9.424777960769230301e-02,4.022411768435814154e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.301228858178321290e-01
1.800000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.345743816619061284e-02,-9.424777960769230301e-02,2.212459600054111821e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325512700610690653e-01
1.900000000000000000e+09,4.513975049901295833e+00,-3.515740508003825093e-01,-5.824745557615858271e-02,-9.424777960769230301e-02,1.981647317602053607e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.354492290194946047e-01
2.000000000000000000e+09,4.514070232442100483e+00,-3.514924173365588378e-01,-5.360133031475475263e-02,-9.293273381616588835e-02,2.274516499216911597e-03,3.945137374578934313e-03,-2.508774276751124695e-03,0.000000000000000000e+00,-1.361389067437913658e-01
2.100000000000000000e+09,4.518556667642785740e+00,-3.476658685014144545e-01,-5.269753849551831598e-02,-9.473536157127845914e-02,-8.834842133722178165e-03,-1.462745890758558598e-03,-8.980715830832168567e-02,0.000000000000000000e+00,-1.361389067437913658e-01
2.200000000000000000e+09,4.523431726502088246e+00,-3.435924570185098781e-01,-5.692726225133646484e-02,-9.599310885968651008e-02,-3.366801530544241000e-02,-5.235987755982899651e-03,-3.964144238679957050e-02,0.000000000000000000e+00,-1.361389067437913658e-01
2.300000000000000000e+09,4.524233509727714875e+00,-3.429262531309412165e-01,-6.009910260154404521e-02,-9.599310885968651008e-02,-4.002254697485009560e-02,-8.892490385274617187e-03,-1.132422624637154443e-02,0.000000000000000000e+00,-1.361389067437913658e-01
