timestamp,x,y,theta,beta,omega,dot_beta,vx,steer,gas
0.000000000000000000e+00,1.320780497075934612e+01,-1.355340164041010986e+00,2.187373969872325255e-02,3.665191429188032618e-02,-1.887621978378661858e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,1.559855323574536531e-02,3.665191429188032618e-02,-4.168420251495445067e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,2.424134562428979789e-02,3.665191429188032618e-02,-1.257025909427004345e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,1.883901696847126161e-02,3.665191429188032618e-02,9.662742824980519001e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,1.803308626502284767e-02,3.665191429188032618e-02,-1.887621978378661858e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,2.045070829287972888e-02,3.665191429188032618e-02,5.948020347545297272e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,1.718636472612073210e-02,3.665191429188032618e-02,8.489265195171344543e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,1.834474655840597629e-02,3.665191429188032618e-02,1.305966429856627708e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,1.973918679639293655e-02,3.665191429188032618e-02,-1.887621978378661858e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+08,1.320780497075934612e+01,-1.355340164041010986e+00,1.951315675366143212e-02,3.665191429188032618e-02,-2.131671327438256110e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.421107932367708854e-02,3.665191429188032618e-02,8.795015137512685044e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.971589186619003564e-02,3.665191429188032618e-02,-1.257025909427004345e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.772664274463710624e-02,3.665191429188032618e-02,5.396295894020833664e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.594589272894489720e-02,3.665191429188032618e-02,-1.216537150517570587e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.928846951722604924e-02,3.665191429188032618e-02,-8.855130607628812619e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.879763699929885498e-02,3.665191429188032618e-02,1.476285839829469563e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.816994511064967330e-02,3.665191429188032618e-02,-2.543193727030242882e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.725407618949953772e-02,3.665191429188032618e-02,7.232788228350321485e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.185667676095930448e-02,3.665191429188032618e-02,-6.403145234231155149e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.081893022095502449e-02,3.665191429188032618e-02,-4.325207762973713689e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.066025507817892404e-02,3.665191429188032618e-02,-2.283388949921820368e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.120325609364022423e-02,3.665191429188032618e-02,-1.887621978378661858e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.109011210020621252e-02,3.665191429188032618e-02,-5.160906110594771883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.138215961419373881e-02,3.665191429188032618e-02,-1.257025909427004345e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.076064807687340308e-02,3.665191429188032618e-02,-7.847721648227246830e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.598511900280923992e-02,3.665191429188032618e-02,-1.893011055119414457e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.668324682707563178e-02
2.600000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.289969805085995819e-02,3.665191429188032618e-02,8.795015137512685044e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.671482335239277306e-02
2.700000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.108751552858856640e-02,3.665191429188032618e-02,-2.320761993929835749e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.266552297647340342e-01
2.800000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.120829136673721763e-02,3.665191429188032618e-02,4.843257615209669133e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.561859795514503046e-01
2.900000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,2.225239366381043249e-02,3.665191429188032618e-02,-1.887621978378661858e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.677558635511484653e-01
3.000000000000000000e+09,1.320780497075934612e+01,-1.355340164041010986e+00,1.884286078976521797e-02,3.490658503988600114e-02,-3.203807878297878792e-03,-5.235987755982899651e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.686121066411336300e-01
3.100000000000000000e+09,1.320643300654978702e+01,-1.351972567818834126e+00,2.091017777969521665e-02,4.363323129985750143e-02,-1.186048179085479569e-02,2.268928027592590282e-02,4.652582490958177830e-02,0.000000000000000000e+00,1.692245642344156753e-01
3.200000000000000000e+09,1.320543946727582352e+01,-1.349520268344537755e+00,1.752161520067150799e-02,4.692298092035879914e-02,-3.656651529821078328e-02,3.410294950593660557e-02,1.209979548879995537e-02,0.000000000000000000e+00,1.692245642344156753e-01
3.300000000000000000e+09,1.320379203890690434e+01,-1.345411313757502780e+00,2.166808181817092907e-02,5.061454830783467668e-02,-2.369056385279884325e-02,5.235987755982900171e-02,8.613678429485392696e-02,0.000000000000000000e+00,1.692245642344156753e-01
3.400000000000000000e+09,1.319437603787418922e+01,-1.322766978203670174e+00,2.143702969650829182e-02,5.585053606381765179e-02,-1.830323329400072516e-02,4.014257279586889993e-02,3.036644325897187580e-01,-3.036174817457634179e-01,1.692245642344156753e-01
3.500000000000000000e+09,1.317498646745755586e+01,-1.277536620715899573e+00,2.799622914087990938e-02,5.235987755982900171e-02,-8.233342359976789093e-03,1.789718061456231635e-02,5.283846904393491029e-01,-3.426486095394323805e-01,1.685088474406800096e-01
3.600000000000000000e+09,1.315194805189849880e+01,-1.223889164693404696e+00,3.342663825073988182e-02,4.886921905584035164e-02,5.466427679038916160e-02,-5.235987755982899651e-03,5.959094576372314656e-01,-4.910277485745869197e-01,1.644408660444797443e-01
3.700000000000000000e+09,1.312804532232503085e+01,-1.168055240275527984e+00,2.391209290182488498e-02,3.665191429188032618e-02,1.180356394237992712e-01,-6.283185307179479928e-02,6.047197211405013206e-01,-5.576113291119821902e-01,1.627679109573364202e-01
3.800000000000000000e+09,1.310546485191515309e+01,-1.115328077271965146e+00,4.351525741805279540e-02,1.257122909465003581e-02,1.463983711261183929e-01,-1.315832501594971227e-01,5.612041173556353568e-01,-5.337933223485712420e-01,1.627679109573364202e-01
3.900000000000000000e+09,1.308443401904876247e+01,-1.066506643391601061e+00,4.007418356640711499e-02,-2.078246084283889850e-02,2.046859291945560821e-01,-2.315635748814172945e-01,5.178250853553264532e-01,-4.807089235280788131e-01,1.643815676371256362e-01
4.000000000000000000e+09,1.306439033973915542e+01,-1.020811740157012482e+00,2.443476469558502479e-02,-5.907689371351815266e-02,2.216445679639817701e-01,-3.184702001249488101e-01,4.986884999999999235e-01,-4.387252958280798421e-01,1.643815676371256362e-01
4.100000000000000000e+09,1.304477401883322507e+01,-9.773399635200892277e-01,3.507643064580372866e-02,-9.408813550859293495e-02,2.004870014463316363e-01,-3.543018381548428963e-01,4.712721174214726805e-01,-2.270329206612451967e-01,1.795733622787903383e-01
4.200000000000000000e+09,1.302529827857330069e+01,-9.358164809536058115e-01,4.177166348903250948e-02,-1.254827591333891323e-01,1.645165472498037185e-01,-3.496086914294615489e-01,4.552121370565647696e-01,-1.976741075458798846e-01,1.815318463246824165e-01
4.300000000000000000e+09,1.300629867181194754e+01,-8.968853192434076416e-01,3.395487367318009847e-02,-1.499837857774573568e-01,1.119789275190213457e-01,-3.022855502771710778e-01,4.309720559897942116e-01,-1.803708712589175422e-01,1.821400562922159683e-01
4.400000000000000000e+09,1.298682746975066493e+01,-8.586727634297046663e-01,2.512754487102114576e-02,-1.605702911834756552e-01,1.013448845470915072e-01,-2.207790265873837421e-01,4.239193741604869725e-01,-1.729249301534586392e-01,1.858657067702413346e-01
4.500000000000000000e+09,1.296695789386453690e+01,-8.212538472792627608e-01,2.957827871987484328e-02,-1.691984732666915736e-01,1.470097343700166315e-01,-1.448623279155269172e-01,4.258557806706784188e-01,-1.404844244970760436e-01,1.921844733440021824e-01
4.600000000000000000e+09,1.294561396346106186e+01,-7.825368547134657904e-01,1.529512014592236159e-02,-1.849323828199596897e-01,1.473141283827974768e-01,-1.151917306316238010e-01,4.442431811397981600e-01,-9.648278651943331674e-02,1.969960585681816145e-01
4.700000000000000000e+09,1.292276689304033432e+01,-7.424673767259025725e-01,3.684728331574466109e-02,-1.971420870565136485e-01,1.292002501475994769e-01,-1.218525739642321998e-01,4.671684845529778807e-01,-7.768773607543932869e-02,1.974098126093546401e-01
4.800000000000000000e+09,1.289800121167370506e+01,-7.005155785417771508e-01,3.265033558139008446e-02,-2.024581932313387067e-01,1.241115228610253363e-01,-1.101460280811084741e-01,4.970453752965418581e-01,2.996641819245219329e-01,2.156123403750374035e-01
4.900000000000000000e+09,1.287072431885780865e+01,-6.559528814882265024e-01,2.686538625823449433e-02,-2.042035224833331497e-01,1.162519823653778844e-01,-6.303376273167855814e-02,5.282102255989213901e-01,3.092625905308517553e-01,2.196381091518266049e-01
5.000000000000000000e+09,1.284143585471738014e+01,-6.097104693029964384e-01,3.828229903267973966e-02,-2.007682719693247853e-01,5.057379814467236057e-02,-1.085983144182777957e-02,5.567564838477252476e-01,3.246606213956252929e-01,2.196331930160522472e-01
5.100000000000000000e+09,1.280978266806940979e+01,-5.612738777727429573e-01,1.953923740747391669e-02,-1.781829548118804285e-01,-6.234240309007016423e-02,7.980703226635248171e-02,5.788634999999998643e-01,3.687447595870263495e-01,2.209510029355847005e-01
5.200000000000000000e+09,1.277670404260772408e+01,-5.118543971398789028e-01,2.327127422582924571e-02,-1.396835596097444621e-01,-8.178449738979362560e-02,2.144752299195972767e-01,5.984001404652251610e-01,3.588656354213315969e-01,2.209247303009033159e-01
5.300000000000000000e+09,1.274270849015861984e+01,-4.614518460411937140e-01,2.958840223036527176e-02,-1.152805187506252965e-01,-5.830416877207832138e-02,2.844886680750708940e-01,6.110870510666747135e-01,3.306435898257845118e-01,2.209247303009033159e-01
